,name,tag,vector
10,cheetah,<http://dbpedia.org/resource/Cheetah>,"[-0.034544684, -0.19518924, -0.056036271, 0.20240307, 0.6375078, 0.35377657, 0.11213874, -0.052826084, 0.080570832, 0.028418379, 0.23913805, 0.62633622, 0.33972436, 0.48539385, -0.095011219, -0.059849475, -0.75442827, -0.22634022, -0.62770665, 0.37993145, -0.91624874, 0.16822217, 0.031500138, -0.37837338, -0.033487279, 0.79934525, -0.49310124, 0.37733123, -0.31709546, 0.13385418, 0.45441386, 0.49610224, 0.99315816, 0.60193139, -0.2393644, 0.11997066, -0.65080994, 0.13594411, -0.88427043, 0.5110814, 0.29248443, 0.54327595, 0.032889001, 0.76958263, -0.14343433, 0.53999203, -0.38615999, 0.57713622, -0.16664913, -0.73111224, 0.03468632, 0.24507986, -0.15057176, -1.0186114, -0.020745361, 0.74358451, 0.83135241, -0.8949545, 0.026988875, -0.54191607, -0.6024937, 0.49960288, -0.049458753, -0.074041493, -0.32977083, -0.31316501, 0.17786124, -0.0052378466, -0.30458471, 0.20020993, -0.54981464, -0.41995662, 0.29333854, -0.50947112, 0.69599277, -0.28582126, 0.17534041, 0.26963013, -0.16370226, -0.16855834, 0.061103489, 0.22128345, 0.15927716, 0.15695278, 0.33347544, 0.69948637, -0.40191048, -0.0030801354, 0.037898548, 0.40336061, -0.29412851, 0.21312915, -0.32130972, -0.29473326, 0.28053534, -0.027741045, -0.62871748, -0.018091287, 0.11127689, -0.2345404, 0.46815708, 0.15319952, 0.96310616, 0.69796824, -0.47955239, 0.42959642, 0.40639067, -0.27054867, 0.63940644, 0.40242001, -0.045143478, -0.28501561, -0.28688166, 0.38914379, 0.17793365, 0.26762548, 0.9701643, -0.003606478, 0.32516477, -0.11461961, 0.26756394, -0.076802306, -0.2382488, -0.34384507, -0.27403364, 0.23575373, -0.26728299, -0.7315467, 0.1157619, -0.34923559, 0.48403373, -0.55491412, -0.30324581, 0.021444384, -0.27972525, 0.6078577, -0.35790798, 0.16084911, 1.4816643, -0.78284663, 0.34495574, 0.82170391, -0.43710044, 0.050540436, -0.14620839, 0.72728157, 1.2591313, 0.52639532, 0.062154394, -0.29288709, 1.0389884, 1.2827346, -0.43954363, -0.011798002, -0.88796359, -0.70223749, 0.08595407, 0.4688428, -0.6736353, -0.58822441, -0.22283983, -0.14330362, -0.32691848, 0.23158632, 0.094520673, 0.027835453, 0.21333945, -0.30547962, -0.047174223, 0.12029961, 0.19191891, 0.41436452, 0.90037346, -0.053124689, 0.19831826, -0.55512762, -0.01310272, -0.38187572, 0.87332511, -0.025981041, 0.46162686, -0.48051736, -0.34178919, 0.35774285, 0.32409942, 0.20495234, 0.72350246, -0.11196174, 0.70499521, 0.4841387, -0.44098178, 0.49553162, -0.61477369, 0.18002991, 0.27826723, -1.01711, 0.5858357, 0.31859004, -0.4174794, -0.07187447]"
11,chicken,<http://dbpedia.org/resource/Chicken>,"[-0.0020848657, -0.13147159, -0.028324133, 0.019217424, 0.40174687, 0.44605616, 0.22562201, -0.070973434, -0.055540692, 0.11922732, 0.36560234, 0.57774538, 0.47207108, 0.41396973, -0.028192097, -0.10987169, -0.69751143, 0.051770147, -0.58119267, 0.32266334, -0.99336505, -0.1215047, -0.17156261, -0.26551881, 0.050136246, 0.79057091, -0.78167671, 0.27745527, -0.062577352, 0.0017203329, 0.45434192, 0.30844352, 0.68591005, 0.020348147, -0.11087935, 0.03296167, -0.46081114, 0.19915667, -0.70054716, 0.44086063, 0.050564453, 0.5453527, 0.27443433, 0.50309402, -0.213349, 0.74851984, -0.51546293, 0.65820557, 0.011341744, -0.46921381, -0.052640416, 0.078452565, 0.046002969, -0.9258998, -0.18807475, 0.63489425, 0.68046808, -0.90400261, -0.025244512, -0.66889644, -0.63729042, 0.28726953, -0.15664953, -0.072792158, -0.20745651, -0.042425457, 0.23951937, 0.14946088, -0.25101659, 0.32678726, -0.4936696, -0.39294499, 0.54713428, -0.45592156, 0.57520872, -0.26536083, 0.11618981, -0.027812343, -0.019643592, -0.24579701, 0.07726156, 0.19860463, 0.093452387, 0.25379547, 0.23445725, 0.71659845, -0.49659774, -0.20664276, 0.01949938, 0.57179046, -0.23265345, 0.024460275, -0.061433107, -0.33181524, -0.027066739, 0.10619257, -0.70553172, 0.08848656, 0.088134013, 0.010498504, 0.4048267, 0.047668852, 0.7976678, 0.63538474, -0.48545808, 0.41160479, 0.40070403, -0.23330474, 0.71250576, 0.49068308, -0.17881916, -0.43460792, -0.16077185, 0.61735296, 0.20007433, 0.10655166, 0.88002652, -0.011297679, 0.31274939, -0.32140896, 0.22980659, -0.20650099, -0.30248177, -0.6547243, -0.28425145, 0.37312818, -0.30639386, -0.81668866, 0.29290819, -0.5949592, 0.49479336, -0.47670338, -0.31029615, 0.18821333, -0.27779502, 0.57404137, -0.5000639, 0.29088143, 1.5301695, -0.80199385, 0.15019333, 0.73185444, -0.2501989, 0.16865458, -0.035223316, 0.75322127, 1.4475179, 0.50832546, 0.041235697, -0.17189914, 1.0149726, 0.98175067, -0.1725862, 0.25269797, -1.0798318, -0.61156559, 0.011390087, 0.423015, -0.70541847, -0.74535358, -0.32416424, -0.14145951, -0.37957942, 0.43827078, 0.02282377, -0.048310969, 0.30509734, -0.47418663, -0.064638637, 0.15371627, 0.31568131, 0.48662287, 0.80561453, -0.082534894, 0.19527662, -0.7308355, -0.074631542, -0.35399142, 0.92556447, 0.080087066, 0.42417461, -0.66009289, -0.38784307, 0.46176219, 0.47500867, 0.21669537, 0.38971579, -0.24394415, 0.78558272, 0.68387586, -0.42257875, 0.55307776, -0.89098239, 0.24863182, 0.17107412, -1.0404409, 0.55059034, 0.34991279, -0.503133, -0.13100418]"
12,chub,<http://dbpedia.org/resource/Chub>,[]
13,clam,<http://dbpedia.org/resource/Clam>,"[-0.001796971, -0.15387166, 0.0024220129, 0.2973167, 0.70938981, 0.44872725, 0.043564074, -0.094925582, 0.10631662, 0.050136942, 0.17413551, 0.57668298, 0.37580815, 0.56383449, -0.13040724, 0.022865053, -0.73699445, -0.24414618, -0.600609, 0.3868053, -0.80806887, 0.11239558, 0.14863148, -0.31265312, 0.019121047, 0.75750613, -0.3898015, 0.29796863, -0.23408358, 0.089428477, 0.36862618, 0.54078507, 0.90668708, 0.61085975, -0.21087129, 0.12581033, -0.5627659, 0.12338158, -0.78237581, 0.37699735, 0.34595999, 0.50315976, -0.00091045414, 0.73387182, -0.11309288, 0.46749067, -0.49323252, 0.65841419, -0.075117618, -0.78551948, 0.018701725, 0.24933775, -0.2116704, -0.98560035, 0.13265099, 0.75795794, 0.76051503, -0.85621387, -0.033738568, -0.4551602, -0.58917147, 0.49161637, 0.16834344, -0.12719235, -0.31685528, -0.35847503, 0.075033151, -0.0068503111, -0.23159917, 0.17144148, -0.49447855, -0.38596606, 0.26831815, -0.53360915, 0.75119382, -0.1777741, 0.20442279, 0.22215568, -0.12324553, -0.14074305, -0.039154042, 0.22833906, 0.17686427, 0.032290827, 0.37299538, 0.69893825, -0.34292579, 0.00097667787, 0.081637584, 0.32987601, -0.33527344, 0.24877128, -0.32933277, -0.40309671, 0.27314442, -0.033212967, -0.59381187, -0.0043346849, 0.05100188, -0.25891802, 0.45325834, 0.15885656, 1.0268958, 0.84118217, -0.46943453, 0.38610297, 0.36554357, -0.26154128, 0.56010002, 0.46253791, -0.09743502, -0.27659622, -0.29510927, 0.34975591, 0.25213724, 0.284244, 0.93516386, -0.011008873, 0.30587193, -0.11136833, 0.17665222, -0.097936295, -0.21645939, -0.30067131, -0.24349743, 0.19591151, -0.22854912, -0.80607373, 0.016747449, -0.27219564, 0.51152933, -0.49887091, -0.37287524, 0.02765109, -0.39069059, 0.71708959, -0.45500186, 0.14500825, 1.3442713, -0.9110893, 0.39201415, 0.81805778, -0.47322157, 0.007985156, -0.090452895, 0.78396165, 1.1833048, 0.68278432, 0.0078136148, -0.29831502, 1.0367329, 1.2648145, -0.45923656, 0.056902941, -0.70967054, -0.65506953, -0.036778968, 0.505844, -0.67387062, -0.51179338, -0.13933745, -0.048825514, -0.31917274, 0.30863363, 0.0031188298, -0.0092030754, 0.22401983, -0.25987694, -0.10854214, 0.027460262, 0.22881867, 0.42992982, 0.90739352, 0.0098500513, 0.25611007, -0.54513437, -0.0055174255, -0.37739941, 0.91502672, -0.023075873, 0.40836361, -0.40434051, -0.16890353, 0.31340861, 0.28932679, 0.21835297, 0.7377581, -0.079761237, 0.72305554, 0.47578475, -0.3572486, 0.41453376, -0.51715767, 0.20054413, 0.38596541, -0.90749168, 0.55181754, 0.29615259, -0.37921876, -0.14512701]"
14,crab,<http://dbpedia.org/resource/Crab>,"[0.013078525, -0.45591944, -0.079106435, -0.32685992, 0.66891253, 0.23944815, -0.34399024, 0.22305106, 0.20775962, 0.18613981, 0.29441097, 0.85496038, 0.21290432, -0.10362443, -0.11656495, 0.23412503, -0.60008132, -0.043643165, -0.20274311, -0.38310561, -0.04538767, -1.0028026, 0.12869841, -0.28111988, 0.67542046, 0.53496712, -0.70504439, -0.14365332, 0.088408828, -0.36808008, 0.11730581, -0.37020403, -0.25863799, -0.74793243, -0.1988086, -0.13431019, 0.36707154, 0.35354045, -0.61633128, 0.049919046, 0.52295375, -0.12517571, -0.0042908913, 0.76206774, -0.062437907, 1.0417408, -0.74599648, 0.076809168, 0.031095691, 0.051240604, -0.27795124, -0.10237452, -0.48428917, -0.51080573, 0.35936311, 0.61542624, 0.10502594, -0.45414934, -0.14703353, -0.54434401, -0.067775577, 0.15838994, 0.065189011, -0.83140999, 0.49523818, 0.012774534, -0.1055332, 0.14274041, 0.54975402, -0.87718403, -0.22274026, -0.53842056, 0.11947493, 0.19571733, 0.020294636, -0.31710219, -0.25475112, -0.27492315, -0.20454971, -0.34597784, 0.19280727, -0.23598012, 0.05697703, 0.22330409, -0.1887531, 0.42323795, 0.31921354, -0.22742575, -0.58024818, 0.11631751, -0.17808765, -0.26927, -0.064677879, -0.11368989, -0.65643764, -0.054230824, -0.98806894, -0.79083073, -0.81223667, 0.34732035, -0.40072638, 0.1264987, -0.4427855, 0.78357387, 0.028076096, -0.10733765, -0.19314097, -0.16178088, 0.15028255, -0.46924347, 0.44250023, -0.12463961, -0.47130558, 0.50452912, 0.18756683, -0.44367146, 0.78560358, -0.52554369, 0.25779873, -0.24048188, -0.030431459, 0.25526005, -0.31776088, 0.18935284, 0.18041204, 0.385903, 0.74896437, -0.40162882, 0.50465894, -0.16440023, 0.13771439, 0.487115, -0.30790547, 0.1753481, -0.70074201, 0.049629666, 0.091834657, 0.27724031, 0.65213239, -0.18707176, 0.23338935, 0.49646538, -0.57024962, -0.27674159, 0.18263945, 0.35905424, 0.73857218, 0.55687767, -0.26263663, -0.34577632, 1.1750531, -0.12044822, -0.16126996, 0.64071792, 0.087882303, -0.63324934, 0.084354781, -0.043400291, -0.4992215, -0.75992769, -0.44309667, 0.096286722, -0.64591002, -0.21517794, -0.47315031, 0.66951132, 0.86729217, -0.51990503, -0.32848471, 0.5863601, 0.085671447, 0.5043847, 0.84828895, -0.28642118, 0.16088191, -0.024531672, 0.042961597, -0.07138586, 0.51358199, -0.17537229, -0.11160199, -0.32750806, -0.78542852, 0.24700113, -0.20286292, 0.48882112, 0.86152315, -0.0041956403, 0.45978934, 1.0075872, -0.92603505, 0.53298897, -0.91472632, 0.010255801, 0.6259771, -0.73088813, 0.47373515, 0.45822898, -0.23658109, -0.15817207]"
15,crayfish,<http://dbpedia.org/resource/Crayfish>,"[-0.0030051144, -0.1268184, 0.12229443, 0.056950081, 0.6464963, 0.29972032, 0.13981177, -0.14356893, 0.035761531, 0.17926098, 0.41761681, 0.7168588, 0.34791189, 0.49707398, -0.088575274, -0.074787885, -0.60773885, -0.0024856047, -0.5462805, 0.25545087, -0.99315417, -0.23109691, -0.21026713, -0.32647669, 0.042911585, 0.81805801, -0.80110306, 0.36862037, 0.10678297, -0.14286615, 0.45022589, 0.14041126, 0.52750558, -0.023625318, -0.086312562, 0.051359091, -0.35759592, 0.21187992, -0.80695301, 0.27650601, -0.073881149, 0.45033082, 0.11749445, 0.46940237, -0.33697039, 0.61342394, -0.40199795, 0.54571593, -0.042931952, -0.41552582, -0.035542812, 0.16903996, -0.0043598437, -0.80602068, -0.10062946, 0.72393489, 0.783113, -0.88264775, -0.18417239, -0.6384961, -0.54027086, 0.12897213, -0.21538484, -0.17183797, -0.15183759, 0.021199102, 0.27266753, 0.17566775, -0.27254552, 0.042798012, -0.43487099, -0.35163385, 0.44032812, -0.37262166, 0.47274128, -0.35321295, 0.10212567, -0.136678, -0.0033226549, -0.23474766, -0.023201261, 0.032067578, 0.0063820439, 0.33592743, 0.05122387, 0.52381802, -0.3978923, -0.23123004, -0.015985843, 0.57927328, -0.069441922, 0.12872274, -0.062584482, -0.19894511, -0.26921442, 0.15557945, -0.55168808, -0.020960562, -0.091238424, 0.029793307, 0.17430702, 0.039272901, 0.3862747, 0.44602275, -0.3613649, 0.26538157, 0.32889983, -0.28063729, 0.69035518, 0.31035861, -0.012854954, -0.458534, -0.11798925, 0.62045741, 0.14344117, 0.091853239, 0.9569692, -0.042615954, 0.26954708, -0.42859408, 0.18514746, -0.15334763, -0.16979124, -0.52939653, -0.38361862, 0.37620649, -0.21693227, -0.66454983, 0.22553045, -0.63917732, 0.48864168, -0.45047498, -0.39339823, 0.07629884, -0.2197822, 0.52268273, -0.30341995, 0.41979742, 1.3713779, -0.74694103, 0.19613715, 0.70413333, -0.2466199, 0.18185873, 0.070353121, 0.70516908, 1.2826324, 0.47569859, 0.16775973, -0.19940236, 0.9267801, 0.79889268, -0.12998314, 0.25105947, -1.0776021, -0.64284897, 0.13739304, 0.4604364, -0.88890648, -0.88318533, -0.34583455, -0.28435972, -0.4201043, 0.37230459, 0.065640144, 0.15317057, 0.3952519, -0.45460272, -0.10464764, 0.15552719, 0.38328645, 0.50530803, 0.83821678, -0.10794067, 0.13004155, -0.62813783, -0.10490288, -0.19847514, 1.0207707, -0.085844412, 0.3970232, -0.70666325, -0.38382953, 0.33495227, 0.34487158, 0.28000611, 0.50906748, -0.22859167, 0.73156935, 0.69525766, -0.49671328, 0.71234584, -1.0338986, 0.1589338, 0.11116164, -1.1876194, 0.55932295, 0.38942558, -0.45945045, -0.2957921]"
16,crow,<http://dbpedia.org/resource/Crow>,[]
17,deer,<http://dbpedia.org/resource/Deer>,"[-0.1676847, -0.32236958, -0.20093052, -0.1466556, 0.45443699, 0.4001711, -0.0073608817, 0.21219519, 0.16332671, -0.0077984175, 0.40963817, 0.86059058, 0.58626348, 0.29741186, 0.17464887, -0.096593075, -0.77189231, -0.0086518815, -0.43391579, 0.17235409, -1.0183924, -0.19609134, -0.24911547, -0.61869341, 0.16362323, 0.53440541, -0.93659538, 0.2581023, -0.1758866, -0.0343755, 0.37347671, 0.18242303, 0.50049692, -0.074588321, -0.16169682, 0.10118804, -0.32997796, 0.11897638, -0.55659515, 0.3037757, -0.24899991, 0.34151483, 0.16123645, 0.57189155, -0.33808783, 0.56676555, -0.64037508, 0.7171821, -0.076325856, -0.44546735, 0.10481954, 0.018893747, -0.066650145, -0.70510906, -0.088373519, 0.4979918, 0.55130005, -0.93717474, -0.17765982, -0.66580194, -0.88623446, 0.37181625, -0.10657022, -0.13838404, -0.056760404, -0.064523593, 0.2144112, 0.22456454, 0.0014340456, 0.13290769, -0.69480628, -0.50085729, 0.48200458, -0.42071447, 0.54442006, -0.20717254, 0.25759563, -0.10206917, 0.054042131, -0.10257307, -0.11034688, 0.074920364, 0.20500976, 0.40568742, 0.10801409, 0.68231094, -0.62408513, -0.13484879, -0.16895172, 0.55566788, -0.2701337, -0.052451126, -0.22060199, -0.29572153, -0.095858306, 0.19640635, -0.89392549, 0.060205359, -0.010604571, 0.31384918, 0.33419433, 0.055650923, 0.77613562, 0.67707127, -0.42145959, 0.5563513, 0.40593025, -0.21211252, 0.64289707, 0.41493151, -0.2401859, -0.34873471, -0.2725051, 0.63251698, 0.21678497, -0.1499484, 0.92101407, -0.088626601, 0.2657091, -0.55292928, 0.44533247, -0.047171846, -0.14127983, -0.4555707, -0.28124937, 0.4177832, -0.082835041, -0.36764431, 0.39917976, -0.67461419, 0.41004887, -0.41311985, -0.22961953, 0.19391617, -0.23707184, 0.40180403, -0.40870345, 0.35496613, 1.3658172, -0.74047923, -0.070201747, 0.65972388, -0.37892342, 0.35867852, -0.078666635, 1.1043521, 1.1562587, 0.48524478, 0.14503685, -0.052636426, 0.73372948, 0.93365729, -0.37777168, 0.48258117, -0.94036871, -0.70780301, 0.033354867, 0.39687091, -0.91543484, -0.73676211, -0.23737039, -0.15816459, -0.40510657, 0.32139465, 0.068258658, 0.20038946, 0.087277725, -0.38138199, -0.065130651, 0.14480758, 0.35705447, 0.49637777, 0.86022109, 0.048973374, 0.14546484, -0.59379995, -0.12419212, -0.32677153, 1.0241547, -0.098625116, 0.21462125, -0.56982017, -0.53454405, 0.36422816, 0.56539625, 0.24347135, 0.53865749, -0.049636897, 0.75593013, 0.69345719, -0.45237988, 0.6599077, -0.83538049, 0.15861019, 0.1814083, -0.60952866, 0.38259035, 0.32794058, -0.39933765, 0.11007744]"
18,dogfish,<http://dbpedia.org/resource/Dogfish>,[]
19,dolphin,<http://dbpedia.org/resource/Dolphin>,"[-0.026030162, -0.07358522, 0.10330995, 0.54842067, 0.87647778, 0.43051621, 0.17444897, -0.2484778, -0.087842152, 0.099026814, 0.056418169, 0.61296767, 0.13382676, 0.77360278, -0.44420642, 0.015537254, -0.87916446, -0.55111778, -0.88514239, 0.68816942, -0.78529131, 0.53572541, 0.076259717, -0.49040586, -0.35268563, 0.56801564, -0.21620157, 0.44831288, -0.37762591, 0.41386181, 0.45333672, 0.67873371, 1.3789246, 1.2291652, -0.33328339, 0.090668984, -0.76660377, 0.17272387, -0.96134681, 0.49276641, 0.47746983, 0.45247841, -0.055518728, 0.68539494, -0.025911685, 0.4829323, -0.37739822, 0.49930003, -0.21663809, -0.91580105, 0.0084266029, 0.55300748, -0.47882944, -1.196576, 0.27922079, 0.76591808, 0.98573482, -1.0679675, 0.10300001, -0.34674022, -0.78780121, 0.89667231, 0.13121665, -0.21056318, -0.079442814, -0.51788485, 0.064898856, -0.064633377, -0.53857362, 0.22448114, -0.35816324, -0.091428272, 0.2189516, -0.76519567, 1.0549999, -0.44672176, 0.22087474, 0.65581661, -0.41862947, 0.11814491, -0.0083259884, 0.41530839, 0.066568166, -0.075993866, 0.33485258, 0.72771853, -0.43126494, 0.15037569, 0.073322341, 0.31731522, -0.28976503, 0.34283951, -0.48034513, -0.2267656, 0.49359611, -0.15321887, -0.48680779, -0.14432694, 0.19287564, -0.69048172, 0.66761589, 0.23610833, 1.1925709, 0.94200891, -0.61586732, 0.32617402, 0.51253247, -0.40714103, 0.83187896, 0.46211872, -0.13299437, -0.030864079, -0.48576531, 0.18045835, 0.37178487, 0.40158528, 1.0752558, -0.21178621, 0.3514418, 0.13167283, 0.11946438, 0.12355776, -0.27994582, -0.13489242, -0.3208093, 0.15481652, -0.042462308, -0.93739355, 0.0310678, -0.14450437, 0.63355577, -0.57575142, -0.38527456, -0.079934821, -0.20470583, 1.0169423, -0.33614016, -0.081588089, 1.6281625, -0.82632309, 0.71906984, 0.90891117, -0.36450616, 0.0066774976, 0.0074421223, 0.74128431, 1.2565084, 0.74249405, -0.028971361, -0.33730975, 1.1826758, 1.6729192, -0.63266152, -0.25346109, -0.87742722, -0.53563023, 0.13675244, 0.80801332, -0.55959678, -0.78114277, -0.34430763, -0.075441107, -0.541816, 0.40730584, 0.091171041, -0.058811143, 0.31132147, -0.4432438, -0.19564946, -0.042161092, 0.14254987, 0.53920484, 1.3476167, 0.063224383, 0.2132531, -0.54644352, -0.07105732, -0.5618118, 1.1289759, -0.065576635, 0.3306976, -0.33284023, -0.26334819, 0.38411406, 0.21541838, -0.065658718, 1.1692891, -0.089096516, 0.87976897, 0.3258774, -0.50529647, 0.59667218, -0.43307179, 0.045912448, 0.4139455, -1.2854972, 0.81061471, 0.38772136, -0.49910003, -0.13531113]"
20,dove,<http://dbpedia.org/resource/Dove>,[]
21,duck,<http://dbpedia.org/resource/Duck>,"[-0.050689109, -0.1688194, -0.061173927, 0.19467185, 0.6627931, 0.41816574, 0.12664483, -0.054238848, 0.10771641, 0.063644893, 0.20913614, 0.66798866, 0.43241087, 0.54659802, -0.056764223, -0.054678615, -0.75758487, -0.22763819, -0.61241347, 0.35494974, -0.91034782, 0.13495313, 0.065030567, -0.30530116, 0.031293623, 0.85777736, -0.47641501, 0.35508859, -0.18882574, 0.097132489, 0.45028049, 0.46382141, 0.98888469, 0.53806263, -0.19432141, 0.17324814, -0.56705731, 0.1491297, -0.80468142, 0.42325717, 0.33063772, 0.52430928, 0.048448566, 0.7930944, -0.16983247, 0.60792691, -0.49778607, 0.66626269, -0.12426461, -0.7621851, 0.054953031, 0.24223176, -0.16096142, -1.0507946, 0.019648183, 0.84288281, 0.85741776, -0.94995999, 0.031480912, -0.59560508, -0.63555044, 0.49989501, -0.00023574558, -0.10342581, -0.37289369, -0.38964736, 0.17065838, -0.0064716693, -0.21021271, 0.14635283, -0.60748816, -0.45958939, 0.28855395, -0.52928209, 0.74943179, -0.26003912, 0.14829554, 0.25231841, -0.16250248, -0.20194268, 0.038553257, 0.16510931, 0.19185178, 0.069408007, 0.40900564, 0.74244499, -0.36852083, -0.025865659, 0.037207499, 0.38635761, -0.28647429, 0.25639251, -0.28416392, -0.33666837, 0.23009406, 0.0097464845, -0.67232656, -0.023520684, 0.08484789, -0.21559738, 0.45530453, 0.17138669, 1.0234789, 0.77430534, -0.44428647, 0.4518024, 0.43319643, -0.24091348, 0.6693936, 0.50014472, -0.098040804, -0.31568989, -0.24476261, 0.39254585, 0.20109844, 0.26475501, 1.0435659, -0.0029301548, 0.34104499, -0.15195403, 0.2249715, -0.11866016, -0.21589136, -0.40140742, -0.22806624, 0.21866748, -0.31073651, -0.84551185, 0.11163415, -0.34881315, 0.53917569, -0.51798773, -0.32653809, 0.0062189871, -0.3012118, 0.66928875, -0.41707632, 0.17675711, 1.505416, -0.89438164, 0.29611212, 0.84159213, -0.42820784, 0.00099344167, -0.14746666, 0.79648811, 1.3041806, 0.67317593, 0.032013152, -0.33533755, 1.0674163, 1.2633604, -0.46935126, 0.035807841, -0.87416244, -0.69481921, -0.013970247, 0.56456089, -0.7488063, -0.60893691, -0.19302471, -0.10987299, -0.30990329, 0.27281392, 0.027866649, 0.0053285011, 0.24669425, -0.32831028, -0.11244816, 0.071737789, 0.2208654, 0.46250108, 0.93182498, -0.077687636, 0.21455307, -0.6291399, -0.0044585913, -0.40341258, 0.93728095, -0.021817116, 0.44840881, -0.47388312, -0.32305381, 0.38652343, 0.38173038, 0.22214977, 0.73947442, -0.13199592, 0.79249573, 0.50388527, -0.42098138, 0.4861649, -0.64889407, 0.22231455, 0.34925574, -1.0944418, 0.60949987, 0.28489977, -0.44168359, -0.091949441]"
22,elephant,<http://dbpedia.org/resource/Elephant>,"[-0.026336834, -0.14007105, -0.033945944, 0.22038512, 0.78054166, 0.51068032, 0.11106084, -0.065945908, 0.11472645, 0.056563716, 0.29050809, 0.76787341, 0.51818216, 0.54791003, -0.13040891, -0.051667944, -0.86590391, -0.26906654, -0.66163576, 0.44035521, -0.99045539, 0.080988698, 0.056319285, -0.43268013, 0.0065977736, 0.73819345, -0.61533195, 0.36189801, -0.28147781, 0.11517992, 0.47879803, 0.50418955, 1.0238279, 0.5507955, -0.23432903, 0.099770255, -0.63410532, 0.18323706, -0.96163714, 0.58654946, 0.38393858, 0.65064377, 0.13702659, 0.92189443, -0.20259885, 0.56734657, -0.53868139, 0.65702879, -0.10167068, -0.73250079, 0.0066446033, 0.28532168, -0.2122416, -1.1627511, 0.0097090416, 0.75961059, 0.87098294, -0.92003179, 0.018332325, -0.69706649, -0.60071248, 0.53093433, 0.067690082, -0.15959513, -0.32066101, -0.28078118, 0.13764581, 0.055344075, -0.18995944, 0.22935086, -0.58090973, -0.40151143, 0.37068352, -0.40617236, 0.68156987, -0.26844153, 0.12978449, 0.24875243, -0.12409526, -0.11756065, -0.0020782142, 0.34695491, 0.24917836, 0.10060136, 0.37634319, 0.73295087, -0.46590972, 0.070945144, 0.044743545, 0.43808606, -0.29838279, 0.20230569, -0.31462196, -0.42872208, 0.17616524, 0.013287997, -0.76785034, -6.1350642e-05, 0.018735282, -0.20704402, 0.47664568, 0.2033837, 1.0516422, 0.86560684, -0.54220235, 0.45917156, 0.43000069, -0.27605027, 0.70747417, 0.49265948, -0.18378498, -0.33867127, -0.34063068, 0.45576328, 0.22340059, 0.30271426, 1.0643108, -0.10669986, 0.36417681, -0.24117373, 0.23476727, -0.062736928, -0.28025985, -0.48884702, -0.20431057, 0.31451088, -0.19755486, -0.82778245, 0.15858139, -0.34222281, 0.64049947, -0.47706899, -0.33842307, 0.06016545, -0.29540941, 0.75651318, -0.50426817, 0.19564646, 1.6378691, -0.93809134, 0.455713, 0.94815403, -0.4500834, 0.0067209681, -0.1226674, 0.91174197, 1.5346665, 0.73819858, 0.079383932, -0.32849014, 1.2299306, 1.4458721, -0.47434857, 0.055020031, -1.0433584, -0.85355413, 0.0040436196, 0.60163277, -0.88305414, -0.8035782, -0.29780814, -0.1083729, -0.46419907, 0.42173132, 0.092523664, -0.053722151, 0.39681411, -0.41942847, -0.12323795, 0.070386559, 0.3348313, 0.54698145, 1.2000099, -0.040021598, 0.34514511, -0.73198318, -0.083319008, -0.47315827, 1.1676223, 0.091278188, 0.4682042, -0.60925239, -0.27860948, 0.4230679, 0.49343365, 0.29541945, 0.8563357, -0.11628363, 0.9606756, 0.63540739, -0.5654884, 0.64690542, -0.74643815, 0.27425173, 0.39656723, -1.1750005, 0.63068724, 0.36076534, -0.48258951, -0.053584088]"
